,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13,Sample 14,Sample 15,Sample 16,Sample 17,Sample 18,Sample 19,Sample 20,Sample 21,Sample 22,Sample 23,Sample 24,Sample 25,Sample 26,Sample 27,Sample 28,Sample 29,Sample 30,Sample 31,Sample 32,Sample 33,Sample 34,Sample 35,Sample 36,Sample 37,Sample 38,Sample 39,Sample 40,Sample 41,Sample 42,Sample 43,Sample 44,Sample 45,Sample 46,Sample 47,Sample 48,Sample 49,Sample 50,Sample 51,Sample 52,Sample 53,Sample 54,Sample 55,Sample 56,Sample 57,Sample 58,Sample 59,Sample 60,Sample 61,Sample 62,Sample 63,Sample 64,Sample 65,Sample 66,Sample 67,Sample 68,Sample 69,Sample 70,Sample 71,Sample 72,Sample 73,Sample 74,Sample 75,Sample 76,Sample 77,Sample 78,Sample 79,Sample 80,Sample 81,Sample 82,Sample 83,Sample 84,Sample 85
0,9.906316058161458,10.608547803975828,8.769462220284762,10.768393667593104,8.695854470385077,9.354669053777084,11.500299452465091,9.653536117909134,10.667094542223383,10.223663114132892,11.033566794252469,10.943137280852993,9.439946090618976,9.39703635341728,10.808060755055122,10.029484068748584,9.992477841326911,10.056567479648017,10.931980667304297,10.02176360480018,8.68432835004575,9.945347194885493,11.903796373421349,9.819099315321196,11.173089472730322,9.944027705659456,9.05807772791973,9.834540418755454,10.193890357822426,9.770356931376096,12.767900943063667,10.70000074894162,9.650396897539396,13.330010218695632,9.315527856256129,11.03189859740508,11.156162192169855,11.669525443888428,10.86423753844706,10.42008492196918,10.282277960183771,10.401300297343834,9.657015142788488,9.475067790074055,8.569097624840305,10.6003827074037,10.846516257252668,10.484488712518882,8.67774518217305,11.3452689705756,11.002921973450466,10.73102276634273,9.534364002355316,10.698863645586512,12.61288129691831,9.02344970379132,9.711473593131126,9.317660354525602,11.695173310903495,10.198207953107731,9.353169008730802,8.954577927147469,11.185836287548732,11.417686006538975,9.920452670026512,10.310067578739252,8.986212811704414,9.71223738958772,10.238239192809136,8.490286515536287,11.133948712883404,11.13342159216974,10.705573369749532,11.151323555941158,9.951744623446224,9.814613449438454,11.205171223758498,11.023881090555935,11.194282055090012,9.027784171860237,9.367134506929151,9.027255354599438,9.444438538132928,8.835197852447108,10.787228445442068,11.01915591637816
1,10.92358686175457,9.727176231110509,10.22936185658352,8.860066842609909,8.99317354686366,10.733578218060131,11.52437153184816,10.81823296017636,10.138343155271198,9.740004837577638,9.13474473911001,9.990439131329737,10.395007742255396,10.981920343967642,10.862391651550396,8.88954943584855,10.354971872675112,9.68380590744208,11.463056411776462,11.0045969808549,8.133378453283777,9.902818566626106,10.929014360712449,10.789717208281523,9.26955180829636,8.640124994080704,9.328919936407152,10.6221334669792,10.79856815788711,11.56524915012556,9.1213261038204,10.36483163251912,10.016444217672872,13.182645896022995,10.369855194906862,11.77204494617228,11.82821290463804,11.48238820789321,10.058633574802236,9.313536691591104,12.443679218057106,9.724660973336512,11.238507347133252,11.04448649305832,10.547478877835058,9.04081326466131,10.44111667746036,11.258107302799315,11.044895082736742,10.15748504175988,10.826077405829515,10.93931291008481,10.862089100202663,10.72592256371468,10.743387784396097,8.820835109447824,8.098062403061858,11.676007066854725,10.458763414866876,10.023269577029126,9.279830505981684,10.233222124682248,8.81030369069871,11.944173240572653,10.314749573990293,8.804092430891183,10.6869462106544,8.164689312411443,9.584417421294862,11.229418801296084,9.925935789366177,8.384781244619004,9.9080035713442,10.818060318853314,10.52431561017263,12.11882682801216,11.3937134540564,10.92452585683387,11.793074576756108,10.560332914339364,10.136620530916792,8.812319477440862,10.525678891684857,9.658181485818304,10.439488833325052,10.8952257324941
2,10.405668129964209,10.76700080942721,10.20876109505377,8.057898988158861,8.433823190975362,9.751880279476405,10.579426593014336,10.408626025218483,9.636819036624582,11.091739383775518,9.644925024401012,10.991936418353344,9.791451242205207,9.43881025039336,10.004245029906023,12.19530184600884,10.074385493285892,10.700547002195067,10.619827803047782,11.682407866580988,10.848973609411813,9.45643625463632,10.696157566378703,8.695397428032654,11.363129415823677,9.376718449378398,8.215721989980775,9.21340274912294,10.71720595696788,11.092164927355157,10.641952961468093,10.610404938380974,11.613237565559327,14.63670532811967,8.873584923597695,10.211485124185485,8.848621149882051,10.5413308004784,10.0093666634425,9.534043825607522,12.265045082383086,9.542140274032285,9.692605789832898,11.709707902406024,8.949566630966128,8.48752933453134,9.216034116224517,9.955810481722745,9.772249787506771,9.12785498407287,10.193531485907004,10.01552183768073,9.014509916997566,10.797234124657065,9.742341620765554,8.658649451439189,10.750599857792194,9.245166892631712,12.299678687543905,9.968181183481054,9.387605212376537,11.92176322948389,9.99231598408362,9.17610019842845,11.130497654247876,10.570736427449855,10.243557826582483,10.499668875065536,8.936228354576524,9.428237456063098,9.652322242177382,10.624821418664697,10.066853103539424,11.467901252912206,10.806363497724035,11.474237315470123,10.242183988546648,11.375427297575998,9.325233628506917,9.357899691019936,11.622907467816988,10.55447696052806,9.560185797314931,10.414260625962944,10.997820182879488,10.850945123029552
3,12.872977851447246,8.972868369977162,10.731093550060844,10.475596735364798,8.760132992942703,9.859513961995576,11.236547059309714,9.831523058247452,10.112201356888871,9.940832632776768,10.484573208537554,9.82939670625991,9.895244916542556,8.989313028098506,11.068099180867664,10.036286045373542,10.391962837944916,9.82159461142773,10.765647084788185,11.544280911794118,9.980769547326195,10.323722762936285,12.446288509787234,9.23535046014891,10.889229082555763,10.900847871575808,8.334266781081233,10.386295018723729,10.398876067155372,9.638027750185266,11.616674022848898,9.350930190459303,11.056901519785242,10.679904090779116,10.14468240433724,9.1451665803329,8.18467044056673,11.17714827772273,10.91646099971001,9.792324241863255,10.848297232808203,10.393757559344891,11.43048336330389,9.275887654770154,10.139257384745273,10.7220307886946,8.505184005093092,8.844982531345025,11.409840073191486,8.632161055634473,10.592611692728154,9.544601371145207,9.908305910579084,11.083357555228876,11.22364987553996,8.610438836577538,12.05947698210599,9.360739816931783,10.429475146565856,10.530790894971773,9.200349299153602,12.283396887996346,10.910552622299704,12.073899017285784,11.472464333427078,8.64572525442978,8.224388277961538,9.159636841467725,10.060564918979622,9.36104883724992,9.20601680228425,8.545945213068457,11.036424754225571,10.369857846755444,11.503965416351171,9.22863967260351,10.764212299884289,10.112363258076575,10.88495931947697,11.502975787501985,10.211171751418814,9.765822572260218,10.439385453853424,11.50289073109797,10.0819425439541,10.717854192920544
4,11.24046775508622,10.867622296673044,10.385234235900336,10.323489321188092,9.131097204702524,10.565329291047949,10.85674376515574,9.927189213104583,9.427548055592952,9.895266950855826,10.829366654747412,11.260817601881058,10.4173493349166,11.064843049938538,8.447191627771891,9.703525290399226,10.668248766617191,9.791827606874548,9.852204004547252,10.701145010698667,10.370104310108188,8.916052656119076,11.75053565001294,11.004924373824142,8.543459093214642,10.307155113566852,9.92462008153839,9.934411300682916,10.330958891983665,9.550260473928866,10.239157571248036,8.92820922480365,10.441210138404704,10.865668548813163,9.558701873318729,8.76456047529445,10.338313655186772,9.335704389691122,10.13777371381065,10.398290473654118,11.334565528295425,9.380031562049776,12.133729651131024,10.600906267169105,10.337903694690697,9.15670360988076,8.908944714989632,8.137604052993584,11.132335583432727,9.064900293014986,9.869970414081122,10.078208241711764,9.841714526480756,10.740966217834211,11.892792930681695,8.706364359761396,9.686730932742364,10.619957587905152,9.27045117786174,10.174004865733645,9.31741348164904,12.243375044485033,8.98878974266995,12.04488785272219,11.64477856591478,10.842869590036864,10.962419411258024,10.919590049333626,8.974384935307816,10.82378148308142,9.536140648089455,11.57232214201902,9.329923180560078,11.076745680431598,9.721481979047253,13.463499885657267,9.997770585853498,10.23533300566618,10.755213256463692,9.631898619935114,10.169153841257168,9.172128161836454,10.73401945338036,10.469828336916668,8.481081746902817,10.20242188388048
5,10.817492636123866,8.671439587652445,9.335367124783986,9.621370549525391,9.583241058141228,9.404299964085762,10.612559181180096,10.14022911431907,10.24895247363377,10.88255576861007,10.291381023442234,9.38131495783651,10.125236176540106,8.95822041670101,10.05206340687565,9.483399749862471,10.423861271723885,10.50231907084934,9.575860824163902,10.951811008158035,11.922590552293872,9.051413718361406,13.519646283308354,9.668726243965022,8.096434877769084,9.14459601290577,9.369706047566083,9.366877513997322,11.41146113383481,9.307682047319773,10.65238609161056,8.543477448375723,9.805726190528098,10.15467972772518,10.225578728027516,9.427929080291726,8.75509938083467,10.792675907207531,10.777827011774331,9.751114586490583,11.888837738785467,10.664380183805973,10.568334867911569,9.612515970231636,9.092958880694988,8.666833487422853,9.706434857428508,9.645720035440922,9.705137501290988,9.929868126374297,10.515013851230776,9.568856225775503,8.566642815621078,12.004193576289136,10.21107673379598,8.28700524466179,7.557506146692004,10.984202589235329,10.768426556937172,10.382311702814167,9.284009994423952,8.028113462491605,9.138856034832235,9.031867498877649,10.95689245585458,9.318715087752638,10.36852632765451,10.223833078006544,8.91761393332717,11.678563466988152,10.008373006304565,9.187271295830207,10.957488383354669,9.233184459670904,10.513215235804326,13.276035663620322,10.03818930214934,10.527523006928597,10.861538598158129,11.937545918461373,11.090032161542034,10.688460767111009,10.078274162771224,9.996499792741863,9.566633148448986,9.972984417797344
6,11.83484500861256,8.548096891199442,10.30970582722375,9.194320410834738,9.984142569966602,11.088143837893387,11.147979017066568,10.171538392761114,9.99455528088375,9.719858672863548,9.577527483685897,13.032896457832718,9.340721893075566,9.798930490011765,8.920277253873607,10.370764970895562,10.370654242819796,10.123140772113548,10.710841673895638,10.479525880866138,9.24555075729798,10.246254615001442,11.274741349459164,9.255973475666892,8.204044315886478,9.502731057547471,10.109014914202978,9.83009727066958,10.40439614267846,9.034107129811511,9.354408828779706,11.16760607913444,11.080005480139835,11.125433032746514,9.666391715008158,11.123991971052453,9.264402528661607,9.963174188748033,11.109397390765343,9.642814844581885,7.829692736816884,10.825802169405016,9.777609218463676,10.14309765754577,10.690700658497027,10.925132156478323,10.154759069593169,10.254254929953731,8.26525516542717,11.304480295417449,9.896155044312383,10.581118404913685,10.345468004800914,13.533717036509334,10.792940240531788,9.130739390911788,10.9373324159767,10.461770764066074,12.418483266424548,10.298129523262716,9.27282936959331,10.908393480801593,10.864742797021377,10.587631618484949,11.664791296082113,10.649528998857049,10.022391121577432,8.688597984683906,10.188428336833953,10.425986138361695,11.551525306506772,9.233232979908555,9.792369449085903,9.936986116106306,10.270468606884531,13.796814119356185,8.363554608418012,9.414216410035676,12.105855367229848,10.645495944065626,9.92014361770599,10.248483436784532,11.677790077906533,10.169768221239336,11.598414973895313,10.371004082372076
7,10.472196823376388,10.922417084455232,8.294337761151992,9.927634520620222,9.398696159784578,10.202675319341653,11.121433756615328,10.394689142533547,10.820994434898571,10.81199174155632,9.914147948243766,11.113349738334485,8.11901901609014,11.779485563713976,9.763162685571142,12.481575250152035,10.156234663959154,9.75439807418753,11.742431755888916,9.085109927671107,11.628223679343977,11.1914938494029,13.312432640114851,10.92834760094106,8.41861958977733,11.436221638105488,9.672699506439049,10.815219743927594,10.58358895437967,10.918183961617004,10.321400365720407,10.481487246783162,10.66291178251159,12.107798495780363,10.61554384386769,11.480306817682608,9.959161312768114,11.91314051950948,9.83529034607591,9.684081086784238,11.750897551075914,10.246030294717832,10.088779368941166,8.087074980668715,8.876577288359101,11.256495485089468,10.279149398166634,9.413268746358057,10.001655742670742,11.099706000070716,10.976768957502925,9.161503141635464,8.766542289696844,9.103433100569667,11.043279820418828,8.967708803896636,9.992024980125455,10.381715534851711,14.486643849237812,10.072279401095892,9.562160363717783,9.684317448374069,10.105867734969806,10.914887394370083,12.53899493719751,8.632138397157568,10.734321296867217,11.013675336351886,8.815370163085941,10.38090839551054,9.407648312990489,9.428523263678146,10.428287609980812,10.715776251860616,10.107525424520468,11.38028061006782,9.86911378079414,9.364959341962354,9.559963176889593,12.232239617966204,11.09763907817337,8.844666526929739,9.974002623589776,10.160775751169028,10.995605320813429,8.987705508312134
8,9.996068165231398,9.8116689128094,8.336566429622776,10.905123612864756,10.100012815603655,9.486953647514158,10.031755260707955,9.411243070980472,10.007774422905088,9.22209786827636,10.078128241742355,12.777121426759075,9.278087635408571,9.397036426542355,9.146041447754625,12.155814230758072,10.164793282413308,9.407872174371208,11.29889174189497,8.390991270618251,9.50517793815922,9.07684414940864,12.538246496079552,8.759010036413757,8.915019911985459,8.437556403790955,9.993648767707068,10.515690203796222,9.420439113270175,8.730467850140018,10.347330794114258,8.242648923464476,10.246687535764387,12.12814290550766,9.568831219435928,11.46348707360806,10.173452065684511,10.761986417215727,10.207675783313643,10.196760363748815,11.254913809862051,9.774092321134171,8.890932770618235,10.897084348746056,10.90894850770118,8.587092764534276,10.914153411073544,10.32045732754366,10.107283613726755,10.656561638714232,9.320861713704083,9.792387812877914,11.025521184649948,10.53707845238988,10.675234448793551,9.24564747192142,7.299857701917573,8.444418634237165,11.959169259457076,9.59083189561111,10.395636698527756,9.648679148970071,9.119710805384504,9.812196328962797,10.43494166515799,9.510318818147647,8.812586425160589,9.90788716145389,9.4347430854405,9.52643948943956,9.173098434708908,8.827665803546864,10.86157617095924,10.479677187155584,11.05583597060314,9.349038117990712,8.318526694925483,9.301685617311572,9.968030389140406,8.894327952952969,10.506765860585194,10.65160408756604,9.69270691604912,9.993128540605287,9.811804259347616,9.102282196410844
9,11.703740024438607,9.493468097613402,10.193799099678818,8.558662023966852,9.63103457399098,10.48065892634151,10.600172500174285,10.247743638340314,10.48478213198106,10.76571933258638,9.085113145765067,11.62744564985907,10.156401166390909,9.041859700254475,9.446528183378192,10.769044244014394,10.58294768099907,10.060176548645805,9.37014899535548,9.213247278516668,10.818333258060084,9.0531309130834,9.669349409668564,9.06000686736421,8.782903985890227,10.851070465150524,9.456126409523115,10.702685840236196,10.65508624566627,11.068819048496714,9.562065829181137,9.908812537204426,9.100123880703626,10.67159361768446,10.647934008209806,11.094166549270254,10.439785127106552,12.862005189900724,10.306386762537874,10.556782220472645,10.955055130396026,10.421012919472297,9.674672997968267,8.82175370251195,8.449649205664649,8.870940189792194,10.11930528361313,10.141603116994071,9.231960063556668,10.770583985554609,9.823549496321208,9.817197986029916,9.55013202290636,10.32277530260865,11.774885091096392,8.566510859108574,7.985819781542309,8.228470380281337,9.579886204474226,10.332491914620531,8.961537146172171,10.318459966855665,8.689348900495075,9.378181428299582,12.054231700573744,9.568310006135569,10.719044360209498,8.170537079255562,8.273383262750398,9.920061328345357,9.034001097667884,10.373068013740928,11.649259992582332,8.949686679228277,11.58560090928311,12.239721106007108,9.13024547700696,8.204938907903465,8.440110547858419,9.3015660766979,10.265358067282213,10.152806332047025,11.329467657321024,10.730496922304829,9.449854328692846,9.016309498441734
